id,title,owner,status,project_id,project_name,stage,prd_path,tech_solution_path,project_path,git_repo,deployment_url,prd_confirmation,tech_expectations,acceptance,last_update,engine,target,game_type,notes
P-20260503-013,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260503-014,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260503-015,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260503-016,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260503-017,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260503-018,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260503-019,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260503-020,,,in_dev,PRJ-20250416-001,todolist,,,,,https://github.com/YeLuo45/todo-list,,,,,,,,,
P-20260503-021,,,active,PRJ-20260420-001,snake-battle,,,,,https://github.com/YeLuo45/snake-battle,,,,,,,,,
P-20260503-022,,,active,PRJ-20260420-001,snake-battle,,,,,https://github.com/YeLuo45/snake-battle,,,,,,,,,
P-20260503-023,,,active,PRJ-20260420-001,snake-battle,,,,,https://github.com/YeLuo45/snake-battle,,,,,,,,,
P-20260503-024,,,active,PRJ-20250416-001,todolist,,,,,https://github.com/YeLuo45/todo-list,,,,,,,,,
P-20260503-025,,,active,PRJ-20250416-001,todolist,,,,,https://github.com/YeLuo45/todo-list,,,,,,,,,
P-20260503-026,,,active,PRJ-20250416-001,todolist,,,,,https://github.com/YeLuo45/todo-list,,,,,,,,,
P-20260503-027,,,active,PRJ-20250416-001,todolist,,,,,https://github.com/YeLuo45/todo-list,,,,,,,,,
P-20260503-028,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-038,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-039,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-040,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-041,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-042,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-043,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-044,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-045,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-046,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-047,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260503-048,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-004,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-009,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-010,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-011,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-012,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-013,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-014,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-015,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-016,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-018,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-049,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-050,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-051,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-052,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-053,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-054,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-055,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-056,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-057,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-058,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-059,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-060,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-061,,,in_dev,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-062,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-063,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-064,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-065,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-066,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-067,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-068,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-069,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260504-070,,,archived,PRJ-20260419-001,temple-run,,,,,https://github.com/YeLuo45/temple-run,,,,,,,,,
P-20260504-3001,,,active,PRJ-20260422-001,ai-novel-assistant,,,,,https://github.com/YeLuo45/ai-novel-assistant,,,,,,,,,
P-20260504-3009,,,in_dev,PRJ-20260418-004,future-little-leaders,,,,,https://github.com/YeLuo45/future-little-leaders,,,,,,,,,
P-20260504-3024,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-3027,,,active,PRJ-20260419-003,dont-step-white,,,,,https://github.com/YeLuo45/dont-step-white,,,,,,,,,
P-20260504-3032,,,in_dev,PRJ-20260428-002,flight-chess-3d,,,,,https://github.com/YeLuo45/flight-chess-3d,,,,,,,,,
P-20260504-3035,,,active,PRJ-20260428-002,flight-chess-3d,,,,,https://github.com/YeLuo45/flight-chess-3d,,,,,,,,,
P-20260504-3040,,,in_dev,PRJ-20260428-002,flight-chess-3d,,,,,https://github.com/YeLuo45/flight-chess-3d,,,,,,,,,
P-20260504-3041,,,in_dev,PRJ-20260428-002,flight-chess-3d,,,,,https://github.com/YeLuo45/flight-chess-3d,,,,,,,,,
P-20260504-3043,,,in_dev,PRJ-20260428-002,flight-chess-3d,,,,,https://github.com/YeLuo45/flight-chess-3d,,,,,,,,,
P-20260504-3046,,,active,PRJ-20260419-005,TradingAgents-CN,,,,,https://github.com/YeLuo45/TradingAgents-CN,,,,,,,,,
P-20260504-3054,,,in_dev,PRJ-20260422-001,ai-novel-assistant,,,,,https://github.com/YeLuo45/ai-novel-assistant,,,,,,,,,
P-20260504-3055,,,active,PRJ-20260423-005,hermes-agent-collab,,,,,https://github.com/YeLuo45/hermes-agent-collab,,,,,,,,,
P-20260504-3096,,,in_dev,PRJ-20260427-001,preschool-puzzle,,,,,https://github.com/YeLuo45/preschool-puzzle,,,,,,,,,
P-20260505-001,,,active,PRJ-20260412-009,ai-stock-simulation,,,,,https://github.com/YeLuo45/ai-stock-simulation,,,,,,,,,
P-20260505-002,,,active,PRJ-20260412-009,ai-stock-simulation,,,,,https://github.com/YeLuo45/ai-stock-simulation,,,,,,,,,
P-20260505-003,,,active,PRJ-20260412-009,ai-stock-simulation,,,,,https://github.com/YeLuo45/ai-stock-simulation,,,,,,,,,
P-20260505-004,,,active,PRJ-20260412-009,ai-stock-simulation,,,,,https://github.com/YeLuo45/ai-stock-simulation,,,,,,,,,
P-20260505-005,,,in_dev,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260505-006,,,in_dev,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260505-007,,,in_dev,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260505-008,,,in_dev,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260505-009,,,in_dev,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260505-010,,,in_dev,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260505-011,,,in_dev,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260505-012,,,in_dev,PRJ-20260418-004,future-little-leaders,,,,,https://github.com/YeLuo45/future-little-leaders,,,,,,,,,
P-20260505-013,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260505-014,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260505-015,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260505-016,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260505-017,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260505-077,,,archived,PRJ-20260417-001,prj-proposals-manager,,,,,https://github.com/YeLuo45/prj-proposals-manager,,,,,,,,,
P-20260505-078,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260505-081,,,archived,PRJ-20260419-001,temple-run,,,,,https://github.com/YeLuo45/temple-run,,,,,,,,,
P-20260506-001,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-002,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-003,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-004,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-005,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-006,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-007,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-008,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-009,,,active,PRJ-20260412-008,ai-subscription,,,,,https://github.com/YeLuo45/ai-subscription,,,,,,,,,
P-20260506-010,,,in_dev,PRJ-20260420-002,pixel-pal-web,,,,,https://github.com/YeLuo45/pixel-pal-web,,,,,,,,,
P-20260506-018,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260506-019,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260506-020,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260506-021,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260506-022,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260506-023,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260506-079,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260506-080,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260506-081,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260506-082,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260506-083,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260506-084,,,active,PRJ-20260418-002,creative-drawing-board,,,,,https://github.com/YeLuo45/creative-drawing-board,,,,,,,,,
P-20260507-001,,,active,PRJ-20260420-002,pixel-pal-web,,,,,https://github.com/YeLuo45/pixel-pal-web,,,,,,,,,
P-20260507-002,,,active,PRJ-20260420-002,pixel-pal-web,,,,,https://github.com/YeLuo45/pixel-pal-web,,,,,,,,,
P-20260507-003,,,active,PRJ-20260420-002,pixel-pal-web,,,,,https://github.com/YeLuo45/pixel-pal-web,,,,,,,,,
P-20260507-006,,,archived,PRJ-20260419-007,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,,,,,,,,
P-20260507-024,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260507-025,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260507-026,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260507-027,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260507-028,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260507-029,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260507-030,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260508-001,,,archived,PRJ-20260419-007,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,,,,,,,,
P-20260508-002,,,archived,PRJ-20260419-007,ai-creator-h5,,,,,https://github.com/YeLuo45/ai-creator-h5,,,,,,,,,
P-20260508-003,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260508-005,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260508-006,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260509-001,,,active,PRJ-20260509-001,trading-agents-design,,,,,https://github.com/YeLuo45/trading-agents-design,,,,,,,,,
P-20260509-003,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260509-004,,,active,PRJ-20260417-002,android-hello,,,,,https://github.com/YeLuo45/android-hello,,,,,,,,,
P-20260509-008,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260509-009,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260509-010,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260509-011,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260509-012,,,active,PRJ-20260421-001,card-game-prototype,,,,,https://github.com/YeLuo45/card-game-prototype,,,,,,,,,
P-20260509-024,,,active,PRJ-20260412-009,ai-stock-simulation,,,,,https://github.com/YeLuo45/ai-stock-simulation,,,,,,,,,
P-20260510-001,,,delivered,PRJ-20250418-003,harness-desktop,,,,,https://github.com/YeLuo45/harness-desktop,,,,,,,,,
P-20260511-001,,,active,PRJ-20260511-003,astrbot-design,,,,,https://github.com/YeLuo45/AstrBot,,,,,,,,,
P-20260511-002,,,active,PRJ-20260511-004,autoagent-design,,,,,https://github.com/YeLuo45/AutoAgent,,,,,,,,,
P-20260511-003,,,active,PRJ-20260511-005,bmad-method-design,,,,,https://github.com/YeLuo45/BMAD-METHOD,,,,,,,,,
P-20260511-004,,,active,PRJ-20260511-006,chatdev-design,,,,,https://github.com/YeLuo45/ChatDev,,,,,,,,,
P-20260511-005,,,active,PRJ-20260511-007,deepcode-design,,,,,https://github.com/YeLuo45/DeepCode,,,,,,,,,
P-20260511-006,,,active,PRJ-20260511-008,deepseek-coder-design,,,,,https://github.com/YeLuo45/DeepSeek-Coder,,,,,,,,,
P-20260512-003,,,archived,PRJ-20260516-002,cultivation-simulator,,,,,https://github.com/YeLuo45/cultivation-simulator,,,,,,,,,
P-20260513-003,,,active,PRJ-20260516-003,github-repo-manager,,,,,https://github.com/YeLuo45/github-repo-manager,,,,,,,,,
